"GemeenteCode";"GemeenteNaam";"LijstNummer";"LijstNaam";"KandidaatNummer";"Initialen";"Roepnaam";"Tussenvoegsel";"Achternaam";"Woonplaats";"LandCode";"Geslacht"
"1963";"Hoeksche Waard";"2";"Lokalen Hoeksche Waard";"4";"A.F.";"Arie";"van";"Ruiven";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"2";"Lokalen Hoeksche Waard";"5";"E.H.W.";"Erwin";;"Niedeveld";"Mijnsheerenland";"NL";"male"
"1963";"Hoeksche Waard";"2";"Lokalen Hoeksche Waard";"6";"M.";"Menno";"van";"Diest";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"2";"Lokalen Hoeksche Waard";"7";"B.A.";"Britt";"van";"Daalen";"Oud-Beijerland";"NL";"female"
"1963";"Hoeksche Waard";"2";"Lokalen Hoeksche Waard";"8";"E.G.L.T.";"Enzo";;"Bons";"Puttershoek";"NL";"male"
"1963";"Hoeksche Waard";"2";"Lokalen Hoeksche Waard";"9";"P.P.";"Perry";"de";"Snoo";"Puttershoek";"NL";"male"
"1963";"Hoeksche Waard";"2";"Lokalen Hoeksche Waard";"10";"L.S.";"Lars";;"Fortuin";"Zuid-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"2";"Lokalen Hoeksche Waard";"11";"L.";"Leff";;"Onderdelinden";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"2";"Lokalen Hoeksche Waard";"12";"R.J.B.";"Robert";;"Jansen";"Piershil";"NL";"male"
"1963";"Hoeksche Waard";"2";"Lokalen Hoeksche Waard";"13";"W.M.C.";"Mark";;"Vroegop";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"2";"Lokalen Hoeksche Waard";"14";"L.";"Leen";"van";"Prooijen";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"2";"Lokalen Hoeksche Waard";"15";"J.";"Jaimy";;"Eenkhoorn";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"2";"Lokalen Hoeksche Waard";"16";"A.L.A.";"Alec";;"Polak";"Numansdorp";"NL";"male"
"1963";"Hoeksche Waard";"2";"Lokalen Hoeksche Waard";"17";"Y.";"Yvonne";;"Cabaret";"Strijen";"NL";"female"
"1963";"Hoeksche Waard";"2";"Lokalen Hoeksche Waard";"18";"S.M.";"Servaas";;"Roos";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"2";"Lokalen Hoeksche Waard";"19";"D.P.";"Dick";;"Slob";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"2";"Lokalen Hoeksche Waard";"20";"H.M.";"Hildine";"van der";"Meijde-Both";"Oud-Beijerland";"NL";"female"
"1963";"Hoeksche Waard";"2";"Lokalen Hoeksche Waard";"21";"P.";"Piet";;"Baars";"'s-Gravendeel";"NL";"male"
"1963";"Hoeksche Waard";"2";"Lokalen Hoeksche Waard";"22";"J.";"Joeri";;"Krijger";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"2";"Lokalen Hoeksche Waard";"23";"N.J.";"Nico";"van";"Egmond";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"2";"Lokalen Hoeksche Waard";"24";"S.S.";"Ans";"ter";"Laare";"Oud-Beijerland";"NL";"female"
"1963";"Hoeksche Waard";"2";"Lokalen Hoeksche Waard";"25";"C.D.";"Cor";"van";"IJsselmuide";"Klaaswaal";"NL";"male"
"1963";"Hoeksche Waard";"2";"Lokalen Hoeksche Waard";"26";"H.A.";"Hein";;"Verbiest";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"3";"Staatkundig Gereformeerde Partij (SGP)";"1";"G.";"Gerjan";;"Neele";"Numansdorp";"NL";"male"
"1963";"Hoeksche Waard";"3";"Staatkundig Gereformeerde Partij (SGP)";"2";"A.";"Arie";"van der";"Linden";"Nieuw-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"3";"Staatkundig Gereformeerde Partij (SGP)";"3";"K.";"Karel";"van der";"Linden";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"3";"Staatkundig Gereformeerde Partij (SGP)";"4";"G.";"Gert-Jan";;"Janssens";"Puttershoek";"NL";"male"
"1963";"Hoeksche Waard";"3";"Staatkundig Gereformeerde Partij (SGP)";"5";"H.";"Hans";;"Harlaar";"Nieuw-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"3";"Staatkundig Gereformeerde Partij (SGP)";"6";"A.D.J.";"Niels";;"Hobbel";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"3";"Staatkundig Gereformeerde Partij (SGP)";"7";"A.P.";"Arjan";"van";"Steenselen";"Strijen";"NL";"male"
"1963";"Hoeksche Waard";"3";"Staatkundig Gereformeerde Partij (SGP)";"8";"F.A.C.";"Arie-Cees";;"Zevenbergen";"Piershil";"NL";"male"
"1963";"Hoeksche Waard";"3";"Staatkundig Gereformeerde Partij (SGP)";"9";"N.B.";"Nico";"van";"Stam";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"3";"Staatkundig Gereformeerde Partij (SGP)";"10";"A.D.";"Adriaan";"van der";"Wulp";"'s-Gravendeel";"NL";"male"
"1963";"Hoeksche Waard";"3";"Staatkundig Gereformeerde Partij (SGP)";"11";"J.K.";"Johan";;"Matze";"Nieuw-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"3";"Staatkundig Gereformeerde Partij (SGP)";"12";"H.";"Hendrik";;"Herweijer";"Nieuw-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"3";"Staatkundig Gereformeerde Partij (SGP)";"13";"J.D.";"Hans";;"Seip";"Klaaswaal";"NL";"male"
"1963";"Hoeksche Waard";"3";"Staatkundig Gereformeerde Partij (SGP)";"14";"P.";"Pieter";;"Mourits";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"3";"Staatkundig Gereformeerde Partij (SGP)";"15";"H.J.";"Hermen";"van der";"Linden";"Goudswaard";"NL";"male"
"1963";"Hoeksche Waard";"3";"Staatkundig Gereformeerde Partij (SGP)";"16";"A.J.C.";"Hans";"van";"Gent";"Heinenoord";"NL";"male"
"1963";"Hoeksche Waard";"3";"Staatkundig Gereformeerde Partij (SGP)";"17";"A.";"Arjan";;"Groeneweg";"'s-Gravendeel";"NL";"male"
"1963";"Hoeksche Waard";"3";"Staatkundig Gereformeerde Partij (SGP)";"18";"J.";"Koos";"van der";"Ree Doolaard";"Klaaswaal";"NL";"male"
"1963";"Hoeksche Waard";"3";"Staatkundig Gereformeerde Partij (SGP)";"19";"J.";"Jan";;"Rozendaal";"Strijen";"NL";"male"
"1963";"Hoeksche Waard";"3";"Staatkundig Gereformeerde Partij (SGP)";"20";"P.C.";"Peter";;"Spek";"Puttershoek";"NL";"male"
"1963";"Hoeksche Waard";"3";"Staatkundig Gereformeerde Partij (SGP)";"21";"G.N.";"Nathan";;"Janssens";"Puttershoek";"NL";"male"
"1963";"Hoeksche Waard";"3";"Staatkundig Gereformeerde Partij (SGP)";"22";"C.";"Kees";;"Voordijk";"Mijnsheerenland";"NL";"male"
"1963";"Hoeksche Waard";"3";"Staatkundig Gereformeerde Partij (SGP)";"23";"G.P.";"Gijsbert";"van";"Randwijk";"Strijensas";"NL";"male"
"1963";"Hoeksche Waard";"3";"Staatkundig Gereformeerde Partij (SGP)";"24";"W.";"Wilco";;"Izelaar";"Goudswaard";"NL";"male"
"1963";"Hoeksche Waard";"3";"Staatkundig Gereformeerde Partij (SGP)";"25";"P.J.";"Piet";"van";"Leenen";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"3";"Staatkundig Gereformeerde Partij (SGP)";"26";"P.J.";"Pleun-Jan";;"Heistek";"Goudswaard";"NL";"male"
"1963";"Hoeksche Waard";"3";"Staatkundig Gereformeerde Partij (SGP)";"27";"A.";"Adriaan";"den";"Ouden";"Maasdam";"NL";"male"
"1963";"Hoeksche Waard";"3";"Staatkundig Gereformeerde Partij (SGP)";"28";"G.J.";"Gerard";;"Verbaas";"Numansdorp";"NL";"male"
"1963";"Hoeksche Waard";"3";"Staatkundig Gereformeerde Partij (SGP)";"29";"W.";"Wouter";"van den";"Hil";"Puttershoek";"NL";"male"
"1963";"Hoeksche Waard";"3";"Staatkundig Gereformeerde Partij (SGP)";"30";"A.A.R.F.";"Ruud";"de";"Fijter";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"3";"Staatkundig Gereformeerde Partij (SGP)";"31";"M.G.";"Marco";;"Vis";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"1";"T.";"Tania";;"Heimans";"Maasdam";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"2";"M.A.";"Mark";"de";"Koning";"Oud-Beijerland";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"3";"P.D.S.M.";"Paula";;"Vendeloo";"Numansdorp";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"4";"V.S.";"Vincent";;"Rietvelt";"Zuid-Beijerland";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"5";"J.M.";"Jan";;"Robbemond";"'s-Gravendeel";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"6";"N.A.";"Nina";"van";"Harten";"Maasdam";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"7";"R.J.";"Rob";;"Claassens";"Heinenoord";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"8";"A.";"Anne";;"Gouweloos";"Mijnsheerenland";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"9";"A.J.";"Anil";;"Jagroep";"Oud-Beijerland";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"10";"M.";"Martijn";;"Braaksma";"Strijen";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"11";"P.";"Patrick";;"Duijzers";"Strijen";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"12";"J.F.M.";"Jan";;"Derksen";"Zuid-Beijerland";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"13";"B.N.";"Bengt";;"Joziasse";"Numansdorp";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"14";"T.B.";"Thom";;"Raaijen";"Puttershoek";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"15";"C.G.W.M.H.";"Lianne";;"Vermeulen";"Westmaas";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"16";"I.V.";"Inge";;"Reinarz";"Oud-Beijerland";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"17";"J.";"Jan";;"Dekker";"Piershil";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"18";"N.";"Niels";"van";"Rikxoort";"Oud-Beijerland";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"19";"P.F.";"Petri";"d'";"Anjou-Lems";"Numansdorp";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"20";"P.G.";"Paulien";;"Tanja";"Strijen";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"21";"H.L.S.";"Hans";;"Luitjes";"Westmaas";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"22";"J.W.";"Janny";;"Groenenberg";"Strijen";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"23";"S.C.";"Sija";;"Spruit-Boer";"Heinenoord";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"24";"J.C.";"Hanneke";;"Jongekrijg";"Puttershoek";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"25";"E.J.";"Ed";;"Lammens";"Oud-Beijerland";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"26";"J.D.";"Jan";;"Kraayenbrink";"Westmaas";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"27";"A.J.";"Rianne";;"Nieuwenhuize";"Oud-Beijerland";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"28";"J.B.";"Coby";;"Nooteboom";"Strijen";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"29";"E.C.";"Bert";"van";"Brakel";"Klaaswaal";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"30";"A.M.H.";"Anna";;"Fonkert";"Westmaas";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"31";"A.M.M.";"Annemarie";"de";"Winter -van Dijk";"Numansdorp";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"32";"H.J.";"Jetta";;"Bijl";"Zuid-Beijerland";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"33";"C.";"Cor";;"Spruit";"Heinenoord";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"34";"C.J.E.";"Caroline";"de";"Ruiter";"Numansdorp";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"35";"B.";"Bas";;"Hagoort";"Numansdorp";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"36";"L.D.C.";"Loes";;"Hebing-Visseren";"Zuid-Beijerland";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"37";"W.";"Wessel";;"Gunnewegh";"Oud-Beijerland";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"38";"E.S.P.M.";"Els";"van";"Veen-Broos";"Strijen";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"39";"M.M.W.E.";"Margot";;"Erwich";"Nieuw-Beijerland";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"40";"N.";"Nel";;"Blonk";"Oud-Beijerland";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"41";"J.A.M.";"Jacob";;"Lagendijk";"Strijen";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"42";"M.";"Martin";;"Hebing";"Zuid-Beijerland";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"43";"C.R.J.";"Caroline";;"Smeets";"Heinenoord";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"44";"A.";"Astrid";;"Butter";"Strijen";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"45";"D.C.";"Dick";;"Bussing";"Oud-Beijerland";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"46";"L.M.";"Leen";;"Bouman";"Strijen";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"47";"E.W.H.";"Bert";;"Broekhuis";"Oud-Beijerland";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"48";"A.";"Ageeth";;"Visser";"Strijen";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"49";"L.P.T.";"Martin";;"Honders";"Heinenoord";"NL";
"1963";"Hoeksche Waard";"4";"GROENLINKS/Partij van de Arbeid (PvdA)";"50";"J.";"Joost";;"Kievit";"'s-Gravendeel";"NL";
"1963";"Hoeksche Waard";"5";"VVD";"1";"Y.";"Youri";;"Volkman";"Maasdam";"NL";"male"
"1963";"Hoeksche Waard";"5";"VVD";"2";"R.S.";"Robin";;"Heij";"Numansdorp";"NL";"male"
"1963";"Hoeksche Waard";"5";"VVD";"3";"R.M.";"Richard";;"Croonenberg";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"5";"VVD";"4";"H.";"Harmen";;"Hoogwerf";"'s-Gravendeel";"NL";"male"
"1963";"Hoeksche Waard";"5";"VVD";"5";"G.";"Geoffrey";;"Filee";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"5";"VVD";"6";"M.J.H.";"Maurice";;"Roubos";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"5";"VVD";"7";"G.J.";"Gert-Jan";;"Stapper";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"5";"VVD";"8";"P.W.S.";"Padrich";;"Sterk";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"5";"VVD";"9";"J.A.S.";"Jenny";"van";"Zalm";"Oud-Beijerland";"NL";"female"
"1963";"Hoeksche Waard";"5";"VVD";"10";"A.";"Arie";"van den";"Berg";"Heinenoord";"NL";"male"
"1963";"Hoeksche Waard";"5";"VVD";"11";"B.M.";"Ben";;"Franken";"Nieuw-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"5";"VVD";"12";"A.S.";"Anna";;"Houtman";"Numansdorp";"NL";"female"
"1963";"Hoeksche Waard";"5";"VVD";"13";"S.D.";"Dimitri";;"Bonthuis";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"5";"VVD";"14";"S.J.J.T.";"Sabrina";"de";"Groot";"Mijnsheerenland";"NL";"female"
"1963";"Hoeksche Waard";"5";"VVD";"15";"S.P.L.";"Peter";;"Gijben";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"5";"VVD";"16";"A.G.J.";"Arjan";;"Karenbeld";"Klaaswaal";"NL";"male"
"1963";"Hoeksche Waard";"5";"VVD";"17";"L.H.";"Lennart";"van der";"Meer";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"5";"VVD";"18";"R.M.";"Ronald";;"Schoffelmeer";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"5";"VVD";"19";"G.";"Ger";;"Snijders";"Zuid-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"5";"VVD";"20";"J.";"Jaap";;"Reijnierse";"Mijnsheerenland";"NL";"male"
"1963";"Hoeksche Waard";"5";"VVD";"21";"H.";"Henk";;"Warnar";"'s-Gravendeel";"NL";"male"
"1963";"Hoeksche Waard";"6";"VoorWaards Hoeksche Waard";"1";"E.C.";"Eline";;"Rood";"Oud-Beijerland";"NL";"female"
"1963";"Hoeksche Waard";"6";"VoorWaards Hoeksche Waard";"2";"S.E.";"Suzanne";;"Poutsma";"Oud-Beijerland";"NL";"female"
"1963";"Hoeksche Waard";"6";"VoorWaards Hoeksche Waard";"3";"A.";"Anne";;"Pols-Wolters";"Oud-Beijerland";"NL";"female"
"1963";"Hoeksche Waard";"6";"VoorWaards Hoeksche Waard";"4";"L.";"Lenko";;"Čulić";"Mijnsheerenland";"NL";"male"
"1963";"Hoeksche Waard";"6";"VoorWaards Hoeksche Waard";"5";"N.J.A.";"Anton";;"Roggen";"Maasdam";"NL";"male"
"1963";"Hoeksche Waard";"6";"VoorWaards Hoeksche Waard";"6";"J.P.E.";"Hans";;"Schroen";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"6";"VoorWaards Hoeksche Waard";"7";"V.S.";"Vanessa";;"Gevers";"Oud-Beijerland";"NL";"female"
"1963";"Hoeksche Waard";"6";"VoorWaards Hoeksche Waard";"8";"F.";"Frank";;"Duijm";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"6";"VoorWaards Hoeksche Waard";"9";"E.N.";"Ellen";;"Idema";"Oud-Beijerland";"NL";"female"
"1963";"Hoeksche Waard";"6";"VoorWaards Hoeksche Waard";"10";"P.J.G.";"Phillip";;"Braas";"Goudswaard";"NL";"male"
"1963";"Hoeksche Waard";"6";"VoorWaards Hoeksche Waard";"11";"A.F.M.";"Aksel";"den";"Hollander";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"6";"VoorWaards Hoeksche Waard";"12";"C.L.";"Kees";;"Plomp";"Numansdorp";"NL";"male"
"1963";"Hoeksche Waard";"6";"VoorWaards Hoeksche Waard";"13";"G.C.P.";"Gabriëlle";;"Keijzer";"Oud-Beijerland";"NL";"female"
"1963";"Hoeksche Waard";"6";"VoorWaards Hoeksche Waard";"14";"A.A.";"Arjen";"van de";"Merwe";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"6";"VoorWaards Hoeksche Waard";"15";"K.";"Kay";"van";"Nielen";"Nieuw-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"6";"VoorWaards Hoeksche Waard";"16";"R.C.";"Raymond";;"Kalkman";"Westmaas";"NL";"male"
"1963";"Hoeksche Waard";"6";"VoorWaards Hoeksche Waard";"17";"A.";"Annelies";;"Ribbens";"Mijnsheerenland";"NL";"female"
"1963";"Hoeksche Waard";"6";"VoorWaards Hoeksche Waard";"18";"M.M.";"Manon";;"Werink";"Oud-Beijerland";"NL";"female"
"1963";"Hoeksche Waard";"6";"VoorWaards Hoeksche Waard";"19";"G.M.";"Gerard";;"Schroen";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"6";"VoorWaards Hoeksche Waard";"20";"R.C.";"Roeland";;"Harrewijn";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"6";"VoorWaards Hoeksche Waard";"21";"R.A.";"Roxy";;"Termeer";"Oud-Beijerland";"NL";"female"
"1963";"Hoeksche Waard";"6";"VoorWaards Hoeksche Waard";"22";"M.J.";"Marc";;"Rakers";"Puttershoek";"NL";"male"
"1963";"Hoeksche Waard";"6";"VoorWaards Hoeksche Waard";"23";"L.";"Leendert";;"Kloot";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"6";"VoorWaards Hoeksche Waard";"24";"B.";"Bart";;"Pols";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"6";"VoorWaards Hoeksche Waard";"25";"E.J.";"Eleonore";;"Broekhuijsen";"Strijen";"NL";"female"
"1963";"Hoeksche Waard";"6";"VoorWaards Hoeksche Waard";"26";"P.F.";"Paul";;"Koedam";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"6";"VoorWaards Hoeksche Waard";"27";"J.D.";"Jelle";;"Blinde";"Rotterdam";"NL";"male"
"1963";"Hoeksche Waard";"6";"VoorWaards Hoeksche Waard";"28";"F.";"Frits";;"Poutsma";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"6";"VoorWaards Hoeksche Waard";"29";"Y.M.";"Yannick";;"Guitton";"Strijen";"NL";"male"
"1963";"Hoeksche Waard";"6";"VoorWaards Hoeksche Waard";"30";"E.";"Egbert";;"Vroomman";"Strijen";"NL";"male"
"1963";"Hoeksche Waard";"6";"VoorWaards Hoeksche Waard";"31";"M.A.M.C.";"Monique";;"Biesheuvel";"Oud-Beijerland";"NL";"female"
"1963";"Hoeksche Waard";"6";"VoorWaards Hoeksche Waard";"32";"M.P.";"Riene";;"Verburgh";"Puttershoek";"NL";"female"
"1963";"Hoeksche Waard";"6";"VoorWaards Hoeksche Waard";"33";"M.R.R.S.";"Maurice";;"Pahladsingh";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"7";"ChristenUnie";"1";"A.L.";"Alice";;"Bouman - de Groot";"Numansdorp";"NL";"female"
"1963";"Hoeksche Waard";"7";"ChristenUnie";"2";"T.";"Teun";;"Baars";"'s-Gravendeel";"NL";"male"
"1963";"Hoeksche Waard";"7";"ChristenUnie";"3";"A.F.";"Alma";;"Vervelde -Tuk";"Oud-Beijerland";"NL";"female"
"1963";"Hoeksche Waard";"7";"ChristenUnie";"4";"N.W.";"Niek";;"Polinder";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"7";"ChristenUnie";"5";"H.E.";"Huibert";;"Steen";"Heinenoord";"NL";"male"
"1963";"Hoeksche Waard";"7";"ChristenUnie";"6";"M.J.";"Rini";"de";"Moed";"Puttershoek";"NL";"male"
"1963";"Hoeksche Waard";"7";"ChristenUnie";"7";"T.K.A.";"Tygo";"de";"Jong";"Numansdorp";"NL";"male"
"1963";"Hoeksche Waard";"7";"ChristenUnie";"8";"A.G.";"Anne";;"Starreveld";"'s-Gravendeel";"NL";"female"
"1963";"Hoeksche Waard";"7";"ChristenUnie";"9";"J.J.";"Jurrian";;"Hensen";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"7";"ChristenUnie";"10";"G.";"Gert-Jan";"van";"Asperen";"Mijnsheerenland";"NL";"male"
"1963";"Hoeksche Waard";"7";"ChristenUnie";"11";"J.W.C.";"Jan";;"Lukas";"Maasdam";"NL";"male"
"1963";"Hoeksche Waard";"7";"ChristenUnie";"12";"J.";"Janny";;"Russcher - Wolfert";"Oud-Beijerland";"NL";"female"
"1963";"Hoeksche Waard";"7";"ChristenUnie";"13";"A.";"André";;"Luijendijk";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"7";"ChristenUnie";"14";"B.J.";"Bas";;"Naaktgeboren";"Puttershoek";"NL";"male"
"1963";"Hoeksche Waard";"7";"ChristenUnie";"15";"J.E.";"Jacco";;"Steen - Sennema";"Heinenoord";"NL";"female"
"1963";"Hoeksche Waard";"7";"ChristenUnie";"16";"L.W.";"Leen";;"Bosschaart";"Nieuw-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"7";"ChristenUnie";"17";"G.M.";"Gerto";;"Hoek";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"7";"ChristenUnie";"18";"D.C.";"Kees";;"Groenendijk";"Woerden";"NL";"male"
"1963";"Hoeksche Waard";"7";"ChristenUnie";"19";"E.J.M.";"Erik";;"Spaans";"Klaaswaal";"NL";"male"
"1963";"Hoeksche Waard";"7";"ChristenUnie";"20";"M.";"Marco";"de";"Jong";"Oud-Beijerland";"NL";"male"
"1963";"Hoeksche Waard";"7";"ChristenUnie";"21";"B.G.";"Gerard";;"Star";"Puttershoek";"NL";"male"
"1963";"Hoeksche Waard";"7";"ChristenUnie";"22";"M.";"Mariska";;"Westdijk - Vreugdenhil";"Mijnsheerenland";"NL";"female"
"1963";"Hoeksche Waard";"7";"ChristenUnie";"23";"A.T.";"Theresia";;"Kranendonk - Sint Nieklaas";"'s-Gravendeel";"NL";"female"
"1963";"Hoeksche Waard";"7";"ChristenUnie";"24";"P.";"Pieter";;"Vos";"Mijnsheerenland";"NL";"male"
"1963";"Hoeksche Waard";"7";"ChristenUnie";"25";"J.";"Coby";;"Knol - Krijger";"Mijnsheerenland";"NL";"female"
"1963";"Hoeksche Waard";"7";"ChristenUnie";"26";"J.C.";"Jur";"van";"Rietschoten";"'s-Gravendeel";"NL";"male"
